date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 28. April 2023,Es gibt wegen euch...,"Es gibt wegen euch...damit meine ich den Vorstand, und euren Internet-Auftritt, Orte in Deutschland, die sind so unereichbar wie der liebe Mond.Wenn man kein Auto hat.Von A nach B eine V e r b i n d u n g? Eurer ""Internet-Auftritt"" geht eher als Nah/ - Fern-Verkehrs - T r e n n u n g durch!Hightech-Standort Deutschland. Keine Vulkane.Kein Winter. Keine Stürme... Keine triftigen Gründe für dieses Chaos.Nix.Nur alltäglicher Murx!",21 Bewertungen,Bewertet mit 1 von 5 Sternen,Christian,DE,,
Datum der Erfahrung: 27. April 2023,Die sind Idioten der Deutsche Nation khalesi,"Die sind Idioten der deutsche Nation . Ein Fahrt vom Düsseldorf Hbf bis Paderborn hin und zurück . Aufenthalt für 2 Stunden , ist 15 Stunden gedauert . Dafür müsste ich auch bezahlen . Fick  auf Deutsche Bahn . Ihr seid erbärmlich.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Alireza khalessi,DE,,
Datum der Erfahrung: 27. April 2023,Drecksladen,"Kontext: Ich bin Student und nutze die Bahn seit ca. einem 3/4 Jahr mindestens 3x pro Woche. Auf meiner Strecke sollte im Normalfall alle 15min eine Bahn fahren. Momentan ist das beschränkt auf 30min wegen einer Baustelle, was ich verstehen kann. Ebenso verstehen kann ich, dass es immer mal wieder zu Verzögerungen kommt und es ist auch okay wenn mal eine Bahn ausfällt. Aber momentan hat sich das Blatt dazu gewendet, dass mehr Bahnen ausfallen als tatsächlich fahren. Heute ist das Fass für mich aber klar übergelaufen, als ich erfahren musste, dass meine halbstündige Bahn auch noch um eine halbe Stunde verspätet. Diese halbe Stunde Verspätung entwickelte sich im Laufe zu 45min, bis 5min vor Abfahrt (nur über eine Displayanzeige) das Ziel 5 Stationen vorverlegt wurde und ich somit nochmals länger, auf die nächste Bahn, warten musste. Somit bin ich nun für eine Autostrecke von 30min mit der Bahn fast 2 Std unterwegs. Lustig finde ich, dass die Bahn Personalmangel beklagt und als Ausrede für Verspätungen und Ausfälle verwendet. Allerdings werde ich momentan auch fast täglich auf meine Fahrkarte kontrolliert. Mir scheint es als hätte die Bahn ihren Fokus nicht auf den öffentlichen Transport gerichtet und die ach so guten Auswirkungen auf den ökologischen Fußabdruck, womit ja auch schön geprahlt wird, sondern darauf dass auch jeder fleißig die (wohlgemerkt überteuerten) Fahrkarten kauft. Für diesen ""Service"" ist sogar das 9-Euro-Ticket überpreist und wenn ich auf meine ökologischen Fußabdruck achten möchte, kann ich auch gleich Fahrrad fahren, weil schneller dort bin ich mit der Bahn auch nicht. Ich kann jedem nur empfehlen, wenn möglich, die Bahn nicht zu nutzen. Zumindest wenn man Wert auf Pünktlichkeit oder Zuverlässigkeit legt.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Oliver K.,DE,,
Datum der Erfahrung: 27. April 2023,Der letzte Verein,Der letzte Verein! Wann Reagiert man und Tauscht das Management aus. Holt Leute die wenigstens ein bisschen Ahnung haben!!,1 Bewertung,Bewertet mit 1 von 5 Sternen,Frank Bayerlein,DE,,
Datum der Erfahrung: 26. April 2023,Bei gott ihr habt einen job,"Bei gott ihr habt einen job, unzwar pünktlich die menschen von a nach b zu fahren. Ich kann ja verstehen wenn man mal zu spät kommt, aber das ich die komplette Woche über mehrere male 30m im Kalten stehen muss, weil 90% der Züge zu spät kommen und ich deshalb mein Umsteigen nicht pack ist so bodenlos, das ich es nicht in Worte fassen kann.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Kusadasi,DE,,
Datum der Erfahrung: 25. April 2023,Strecke von Chemnitz nach Zwickau,"Strecke von Chemnitz nach Zwickau (Ersatzverkehr)Es gibt keine genauen Infos zu Abfahrtszeiten, Fahrplanänderungen etc. Die Leute irren rum weil selbst die Anzeige  am Zug nicht stimmt. Es ist einfach zum k…….. Manche Leute fahren heim oder zur Arbeit. Da hat man keine Lust ein bis zwei Stunden länger irgendwo rumzuhängen nur weil die deutsche Bahn es nicht auf die Kette bekommt sich zu organisieren aber man darf weiterhin fröhlich die überteuerten Tickets zahlen. Bei Nachfragen bekommt man nur maulige, genervte Fahrkartenkontrolleure vors Gesicht",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Marlen,DE,,
Datum der Erfahrung: 07. April 2023,Schrecklich,Einfach nur schlimm. Es werden immer wieder Unterschiede gemacht wenn jemand die Fahrkarte nicht dabei hat der eine wird aufgeschrieben der andere nicht.,2 Bewertungen,Bewertet mit 1 von 5 Sternen,SueNicole Franz,DE,,
Datum der Erfahrung: 24. April 2023,"Online Kartenkauf nicht möglich - seit 1,5 Stunden in der Telefon Hotline","Ich versuche seit über 2 Stunden Fahrkarten nach Zermatt zu kaufen. Online habe ich alles probiert, dies sei online nicht möglich. Jetzt hänge ich seit 1 Stunde 27 in der Hotline. Nach 31 Minuten ging mal ein genervter Berater dran, der mich dann wieder zurück in die Hotline gesteckt hat - zu den internationalen Beratern, wie er sagte. Das kann doch  alles nicht wahr sein! Vor einigen Jahren war es überhaupt kein Problem, online Fahrkarten nach Zermatt zu kaufen. Ich kann mich nur anschließen: Die Bahn macht Rückschritte!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Annette,DE,,
Datum der Erfahrung: 24. April 2023,Die Bahn kann nicht digital?,"Hab mein Abo der VVS auf Deutschland Ticket als Handyticket umgestellt, erst konnte ich problemlos das Ticket in der App hinzufügen. Paar Tage später wurde es jedoch plötzlich nicht mehr angezeigt, neu hinzufügen ging nicht, da kam jedes Mal eine Fehlermeldung. Im Abo Portal sehe ich mein Ticket, aber in der DB App nicht. DB Kundenservice angeschrieben, nach 1 Woche Antwort dafür sind wir nicht zuständig, wenden sie sich an das Abo Team, dort per email alles geschildert mit Screenshots etc. Nach knapp 2 Wochen bekam ich eine Email, dass ich nun meine Polygo Card aktualisieren soll. Scheinbar geht das mit dem digitalen Ticket nicht? Eine weitere Erklärung zum Grund wurde leider nicht gemacht. Hab dann jetzt meine Chipkarte am Automaten aktualisiert und nun ist mein Deutschland Ticket auf der Karte vom alten Abo Anbieter. was will man machen, bevor man gar nix vor zeigen kann und nachher noch Bearbeitungsgebühr zahlen muss… Wenn man schon ein digitales Aboticket fürs Smartphone anbietet sollte es eigentlich auch funktionieren, aber was funktioniert schon bei der DB? Pendle seit Jahren, jedes Jahr wird es gefühlt schlechter. Die Service Zeiten zum anrufen, sind Arbeitnehmer unfreundlich (9-12 Uhr) und zudem erreicht man eh niemanden, außer man hat stundenlang Zeit um in Warteschleifen zu hängen.",6 Bewertungen,Bewertet mit 3 von 5 Sternen,customer,DE,,
Datum der Erfahrung: 24. April 2023,DRECK!!!,"Wie kann man nur so ein schlecht sein. Schlecht trifft es nicht einmal ansatzweise, aber die anderen Wörter sind direkt wieder unangemessen. DB kriegt nichts auf die Kette. Das einzige was der Laden kann ist die Menschheit grundlos abfucken und schlechte Laune verbreiten. Es gibt kein Tag wo eine Bahn mal pünktlich kommt. Schnell und sicher Reisen?! Wenn wollt ihr eigentlich auf den Arm nehmen.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Alex Heim,DE,,
Datum der Erfahrung: 22. April 2023,Schlechte Kunden beratung,Bahnhof Peine Ticket Schalter....Lustlose Mitarbeiterin.Würde schnell abgekanzelt....Würde nicht nicht beraten....so gesagt Gar nicht.Ein wenig Schulung wäre ratsam für die Mitarbeiter ....,7 Bewertungen,Bewertet mit 1 von 5 Sternen,Mrs Christina Geffers,DE,,
Datum der Erfahrung: 22. April 2023,Digga wieso immer ausfall??,Digga wieso immer ausfall??? Alle züge fallen gefühlt aus oder kommen zu spät ich fahre seit 3 stunden zug (mit manchmal warten) von einer strecke die 23 minuten dauern sollte denkt ihr ich hab keine hobbys?,1 Bewertung,Bewertet mit 1 von 5 Sternen,Rosen Rot,DE,,
Datum der Erfahrung: 22. April 2023,Zwei Fahrten an einem Tag die…,Zwei Fahrten an einem Tag die angenehmere Fahrt hatte wenigstens nur über einer halben Stunde Verspätung. Eine Frechheit im Zug als Geisel zu sitzen weil es Stunden dauern kann. Man sollte sich lieber aufs Auto verlassen da wird man nicht Opfer einer unfähigen Firma.,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Georg Buchinger,DE,,
Datum der Erfahrung: 22. April 2023,Die Blamage:,"Die Blamage:Die Bahn bekommt nicht mit, dass der Zug mit dem sie fahren wollen nicht da ist. Wenn fas die Alternative zum Individualverkehr ist, ist die Verkehrswende gescheitert. Schade, nur so viel Dummheit muss man erst mal in ein Unternehmen bekommen. Und es ist auch nicht das erste mal.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Jan,DE,,
Datum der Erfahrung: 22. April 2023,absolut der schlimmste verein!,"absolut der schlimmste verein!wollten zurück in die schweiz fahren mit der sbb (bester zug service dens gibt). der zug war auf gleis 2 angesagt, fuhr dann aber doch auf gleis 5. es gab KEINE informationen zum Gleiswechsel, nicht am gleis oder in der app. haben darum den zug verpasst und müssen jetzt WARTEN. Ich als bünzli hasse den deutschen bahnverkehr, da die lappen es nicht raffen wir man einen ÖV leitet. ausser dem sind die billete viel zu teuer, man zahlt geld um dann am schluss nicht im zug zu sitzen. die züge sind auch IMMER verspätet. wenn ihr also zug fahren wollt, bleibt einfach in der schweiz!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Emily der bünzli,CH,,
Datum der Erfahrung: 20. April 2023,Schlechter geht's nicht mehr,"Ich bin ja schon länger Bahnkunde, aber ich habe das Gefühl, dass die immer rückschrittlicher werden. So ca. 5 mal hab ich heute versucht, ein Ticket zu buchen, in der App und auf der Website, mit verschiedenen Karten. Vergebens. Wieso schafft es die Bahn nicht, eine funktionierende App oder ein funktionierendes Service anzubieten?? Einfach nur grottenschlecht!",16 Bewertungen,Bewertet mit 1 von 5 Sternen,Martin Poetz,IE,,
Datum der Erfahrung: 20. April 2023,Mion....,Mion....Kunde aus Hamburg ....Nachtleben am Bahnhof ein Desaster....Toiletten sind zu....Bisspunka nein Danke als Kunde...Die ganzen Drogenabhängigen sind eine Blage und dann das einzige Geschäft was auf hat ist MC ....Café Schalter nicht besätzt und die Toiletten eine Schande. Kein Wasser geht gar nicht....Kunden könnten auch dafür bezahlen wie bei MC in Verden Daulsen .....28283 Verden an der Aller....0.50 Cent pro Besuch... Das ist echt wiederlich was hier in Hamburg für Zustände sind ... Ich komme als Kunde hier nie wieder her....,4 Bewertungen,Bewertet mit 1 von 5 Sternen,Stefanie Tietje,DE,,
Datum der Erfahrung: 18. April 2023,-5 Sterne wäre noch zu gut bewertet,"Wenn man eine Bewertung ohne Stern abgeben könnte, würde ich das gerne tun. Jedes andere Unternehmen wäre bei dem Preis-Leistung Verhältnis schon lange Kundenlos. Auch wenn ich eigentlich gerne der Umwelt zu liebe öfter mit der Bahn fahren würde, ist diese einfach zu unzuverlässig. Personal dreist und unfreundlich. Ticketpreise zu hoch, dafür das ich regelmäßig auf der Treppe sitzen muss. Der Vorstand steckt sich unsere Steuergelder in die eigene Tasche und scheißt auf die Bevölkerung, die angewießen ist auf den ÖPNV. Ich wünsche euch nichts gutes!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Gehtkeinenwasan,DE,,
Datum der Erfahrung: 19. April 2023,Oft kommt es zu großen Verspätungen im…,"Oft kommt es zu großen Verspätungen im Vergleich zu Österreich, Norwegen 🇳🇴 und Schweden 🇸🇪. Es ist katastrophal, wie oft es passiert, dass ich meinen Termin nicht erreichen kann.""",12 Bewertungen,Bewertet mit 2 von 5 Sternen,Farbod Aprin,DE,,
Datum der Erfahrung: 18. April 2023,Mit Abstand das desolateste,"Mit Abstand das desolateste, unzuverlässigste Verkehrsunternehmen das ich kenne. Selbst die Kommunikation über Verspätungen etc funktioniert nicht.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Rolf Spath,DE,,
Datum der Erfahrung: 18. April 2023,Ich würde am Liebesten -100 Sterne…,"Ich würde am Liebesten -100 Sterne geben. Von mobbing bis hin zur absoluten Unhöflichkeit etc haben wir ja schon alles erlebt!! Ich wollte heute einmal seit langem das Auto stehen lassen und mit meinem Freund mit der Bahn fahren… wir haben am Automaten kein Hessenticket (über das wir uns vorher erkundigt haben) gefunden, dann wollten wir am Schalter kaufen, da war eine zu lange Schlange (wir hatten nur noch 3 min bis Abfahrt), ich kam in die db App nicht rein, weil es die ganze Zeit bestätigt haben wollte, dass ich ein Mensch und kein Roboter bin und es ließ sich nicht bestätigen und dann meinte mein Freund “komm wir fragen den Schaffner im Zug ob er uns hilft, das wird schon gehen”, da wir nur noch 1 min Zeit hatten habe ich eingewilligt, obwohl ich wusste, dass fast alle Schaffner sich wie das letzte benehmen (kann man leider nicht anders sagen, die, die die ganzen Storys auf Tiktok kenne, wissen Bescheid). Dann waren wir im Zug, es war kein Schaffner zu sehen, ich musste meine Jacke ablegen und mich kurz hinsetzen, weil ich keine Luft mehr bekommen habe vom Treppen rennen bis zum Zug (copd Patientin). Der Zug stand noch und ich hab’s nochmal schnell mit der App probiert, ging natürlich nicht… der Zug fängt grade an zu rollen, da steht die Schaffnerin plötzlich da und dann habe ich sie gefragt ob sie uns bitte 2 Hessentickets verkaufen könnte (da wusste ich noch nicht, dass man für 2 Personen nur 1 Ticket braucht), ich hatte ihr grade so die vorangegangene Situation schildern können , dann unterbricht sie mich und sagt “das was sie da machen ist Schwarzfahren das kostet 60€ pro Person”, ich kam nicht mal dazu ihr zu sagen, dass ich chronisch krank bin und mich erstmal kurz setzen musste ( sie hat meine Atemnot beim erklären übrigens gehört), es war ihr komplett egal und hat sie null interessiert!! Sie wollte uns die ganze Zeit nur dick labern, dass das schwarz fahren ist. Sie hat an meinen Handy die Bahn App geöffnet gesehen und die Störung weshalb ich nicht rein kam!! Dann meinte sie wenn wir Tickets kaufen wollten hätten wir direkt zu ihr kommen müssen, wie gesagt es hat sie nicht interessiert, dass ich erstmal sitzen musste, weil ich keine Luft mehr bekommen habe… nach rumdisskutiererei meinte sie dann, sie gibt und die Möglichkeit an der nächsten Haltestelle auszusteigen, dort ein Ticket zu kaufen und dann mit dem nächsten Zug zu fahren. Dann habe ich gesagt, was das soll und was das für einen unterschied macht, anstatt das sie uns einfach das Hessen Ticket verkauft, es war offensichtlich das wir ein Ticket kaufen wollten und das wir keine Schwarzfahrer sind!!!!! Sie hat darauf bestanden und meinte entweder wir steigen aus oder es kommt die Polizei und wir zahlen die 120€. Komplett unmöglich!!! Wie gesagt, es war offensichtlich, dass wir ein Ticket wollten und der Zug ist grade erst angerollt!!! Ich hätte es verstanden, wenn diese Situation nach 1-2 Haltestellen gewesen wäre, dann hätte sie auch recht gehabt, aber so wie es jetzt war, einfach unmöglich!!! Die anderen Leute haben übrigens die Situation mitbekommen und uns überhaupt nicht geholfen und nichts gesagt!!! Auch unmöglich! Fazit: ich fahre ab jetzt wieder nur mit dem Auto und nicht mehr mit dem Zug!!! Es tut mir leid für die Umwelt, aber ich unterstütze es nicht, dass man Menschen so behandelt!! Fahrt 14:17 Uhr von Dillenburg nach Frankfurt am 18.04.23",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Johanna Maria,DE,,
Datum der Erfahrung: 17. April 2023,Zuverlässig Unpünktlich,"Leider kann ich mir jedes Mal sicher sein, dass während meiner wöchentlichen Pendelfahrt von München nach Koblenz die Bahn unpünktlich ist. Ich sitze zum wiederholten Male in der dritten Alternativbahn, weil die ursprüngliche Bahn schon vor Fahrtbeginn so viel Verspätung hat, dass meine Anschlussbahn in Mannheim nicht mehr zu erreichen ist. Also nehme ich die vorgeschlagene Alternativroute, die selbstverständlich auch verspätet ist, sodass ich den nächsten Anschluss in Köln auch nicht bekomme und auf die nächste ebenfalls verspätete Regionalbahn warten muss. Man könnte meinen das wäre genug. Nein. Diese Bahn steht ebenfalls seit 70 min an der letzten Haltestelle vor Koblenz (Andernach), weil andere Bahnen überholen müssen. Letztlich werde ich 2h verspätet sein und die Bahn erstattet mir maximal die Taxikosten, die ich in Anspruch nehmen muss, weil der letzte Bus zu meinem Wunschziel natürlich nicht mehr zu erreichen ist. Die verschwendete Lebenszeit wird nicht erstattet. Es bleibt weiterhin fraglich wieso man die klimaschonende Alternative DB nehmen sollte, wenn man mit dem Auto auch noch Geld und wertvolle Zeit sparen kann. Es ist jedoch anzumerken, dass ich als Soldat privilegiert bin den Service der DB kostenlos zu genießen. Allerdings genieß ich somit auch einen Erfahrungsschatz an Unzuverlässigkeit und das Versagen der Politik eine funktionierende umweltschonende Reisemöglichkeit anzubieten. Ich frag mich schon seit längerem, wie es denn sein kann, dass ein staatliches Unternehmen einerseits den Bahnfernverkehr attraktiver machen will, aber gleichzeitig jedes Jahr die Preise für ein immer desolateres System anhebt.Wäre ich nicht darauf angewiesen meine Wochenendheimfahrten zu meiner Familie so günstig wie möglich zu gestalten, dann würde ich definitiv Auto fahren. Zusammenfassend ist zu sagen, dass die DB regelmäßig dafür verantwortlich ist, dass mir wertvolle Freizeit/Lebenszeit entgeht.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Kettel,DE,,
Datum der Erfahrung: 17. April 2023,Toller Service!,Wir sind mit dem ICE von Stuttgart nach Bremen und wieder zurück gefahren. Alles war bestens. Auf der Rückfahrt wurden wir anlässlich meines Geburtstags von einem sehr freundlichen DB-Mitarbeiters mit Sekt überrascht. Toller Service und vielen Dank!,1 Bewertung,Bewertet mit 5 von 5 Sternen,Claudia,DE,,
Datum der Erfahrung: 17. April 2023,Ein Dankeschön an den Service,Wie fange ich an hatte mich bei einer Online-Buchung im Namen vertippt alles neu gebucht und das Geld für die alte Buchung wieder bekommen obwohl 2 Wochen zwischen der 1. und 2. Buchung lagenDanke nochmal für das Entgegenkommen,4 Bewertungen,Bewertet mit 5 von 5 Sternen,Klaus  ,DE,,
Datum der Erfahrung: 17. April 2023,Einfach immer zu spät,Einfach immer zu spät. Nie ist Verlass auf diese drecksbahn.,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Sarah,DE,,
Datum der Erfahrung: 16. April 2023,Deutschland has schlechte Service train,"Deutschland has schlechte Service train 🚂 immer the train 🚂 kommt so spät ⏰ und Sie haben keine gute Service team, Aufgrund ihrer ständigen Verzögerung kümmern sie sich nicht um Menschen.das nicht so schön. Es ist wirklich eine Schande für den deutschen Bahnverkehr.Heute Und Aus diesem Grund wird die Zugtür nicht geschlossen. Wir haben zwei Stunden auf den nächsten Zug gewartet.  Es ist nicht wahr. Und kein Zugreparaturdienst kam, um dieses Problem zu lösen. Und sie kümmern sich nicht um die Menschen, dass sie alle müde von der Arbeit zurückkommen. Und sie wollen zurück nach Hause gehen. es ist nicht schön für deutschen Bahnverkehr. Ich hoffe die deutschen Bahnverkehr Denken Sie zuerst an die Menschen und seien pünktlich ⏰.",12 Bewertungen,Bewertet mit 1 von 5 Sternen,Zhiyan Tazaya,DE,,
Datum der Erfahrung: 11. Januar 2023,Seriös ist etwas anderes.,"Seriös ist etwas anderes.Hatte die Probebahncard bestellt und rechtzeitig gekündigt. Anstatt der angeforderten Kündigungsbestätigung kam jedoch die Rechnung für die Folgebahncard. Und obwohl rechtlich nicht zulässig, wird auch keine Online-Kündigung akzeptiert (bei online abgeschlossen Vertrag).Von den Verspätungen will ich gar nicht erst anfangen…",2 Bewertungen,Bewertet mit 1 von 5 Sternen,KB,DE,,
Datum der Erfahrung: 15. April 2023,Es ist nicht alles schlecht,"Nach dreißig Jahren bin ich endlich mal wieder mit der Bahn gefahren, so ziemlich 500 km. Voller negativer Vorurteilen habe ich alles online erledigt und habe mich irgend wann in den Zug gesetzt und siehe da: ich kann nur gutes berichten. Onlineticket super, Platzreservierungen super, Informationen über die App super und sowas vom pünktlich!! Ich bin völlig begeistert!",2 Bewertungen,Bewertet mit 5 von 5 Sternen,Birgit Schirmer,DE,,
Datum der Erfahrung: 03. April 2023,Abbau der Schalter,"Abbau der Schalter Die Schalter werden immer weiter abgebaut. Selbst in einer touristischen Stadt wie Hameln gibt es keinen mehr. Die Automaten in Hameln sind auch ausgetauscht worden und unterscheiden sich von anderen Automaten der deutschen oder der Privat Bahnen. Von Hameln nach Detmold beispielsweise kann man gar nicht mehr lösen. Nichtmal schrittweise. Da muss man dann schauen, dass man es zwischen den Umstiegen hinbekommt, da man auch nicht in der Bahn lösen kann. Ständig sehe ich Leute, die schimpfend vor dem Automaten stehen, weil sie ihre Karte nicht gelöst bekommen. Das Problem ist auch den Bahnmitarbeitern/Fahrkarten Kontrolleuren mittlerweile bekannt. Aber bis heute hat sich nichts geändert.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Veronika,DE,,
Datum der Erfahrung: 13. März 2023,Unfreundlicher Kundenservice,"Bisher bin ich immer sehr gern mit der Deutschen Bahn gefahren auch wenn diese meist Verspätung hat. Damit kann man in den meisten Fällen leben, auch wenn man gern Mal den Anschlusszug verpasst. Jedoch hatte ich vor kurzem ein unschönes Erlebnis sowohl mit einer Fahrkartenkontrolleurin als auch mit dem Kundenservice hinten dran. Leider muss ich sagen, dass die jeweiligen Mitarbeiter weder freundlich noch verständnisvoll oder empathisch waren.  Zum Teil habe ich auch das Gefühl, dass die Art und Weise stark vom Alter abhängig gemacht wird.  Wie auch immer. Ich würde mir von den Mitarbeitern mehr Freundlichkeit und vor allem auch Verständnis wünschen. Dann könnte man mit so manchen Dingen auch ganz anders umgehen. Jedoch möchte ich der Vollständigkeit halber auch anfügen, dass ich bereits eine positive Erfahrung mit Mitarbeitern der db hatte. Jedoch werden die positiven Erfahrungen durch die negativen sehr stark abgeschwächt. Sehr schade!",1 Bewertung,Bewertet mit 2 von 5 Sternen,friendlyreminder,DE,,
Datum der Erfahrung: 14. April 2023,Mein bestelltes BW Jugend Ticket kam…,"Mein bestelltes BW Jugend Ticket kam nach einem Monat nicht an, das Geld ist weg, ich bekomme keine Rückerstattung und keine Auskunft, wo es denn sein soll",1 Bewertung,Bewertet mit 1 von 5 Sternen,x,DE,,
Datum der Erfahrung: 13. April 2023,Müll Verein,"Euer Unternehmen ist ein in allen Belangen komplett schlecht und Schei**e, die Mitarbeiter können dafür in den meisten Fällen nichts aber wie man so ein drecks Unternehmen sein kann weiß ich wirklich nicht.Am liebsten würde ich euch komplett weg beleidigen aber es ist leichter ein Auto zu kaufen und auf die Umwelt zu Schei**en. Zum Glück fahre ich seit Jahren schwarz für diesen Dreck würde ich auch kein Geld zahlen, nicht Mal ein 9 Euro Ticket würde ich euch gönnen. PS: Bahn Verspätung+ Gleise wurden getauscht so daß ich die Bahn verpasst habe. In eurer Drecks App stand auch nix davon. Also nochmal als Fazit lieber bissle die Umwelt verpesten und dafür pünktlich sein als mit diesen Unternehmen mobil zu sein.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Shameless Log,DE,,
Datum der Erfahrung: 12. April 2023,Zwei Stunden lang auf Zug gewartet,Zwei Stunden lang auf Zug gewartet. Ein Klassiker. (:,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Hermann Ehrlich,DE,,
Datum der Erfahrung: 12. April 2023,Schlechtester Service den es gibt,,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Niclas Petersen,DE,,
Datum der Erfahrung: 12. April 2023,Die DB ist so flexibel wie ein Fels!,"Die DB ist sehr unflexibel! Anschlusszüge können noch nicht mal fünf Minuten warten, es gibt zu wenig Informationsdurchsagen während der Fahrt zu alternativen Verbindungen und in der App werden Alternativen angezeigt, die unmöglich zu erreichen sind wie z.B. einfach mal an einem anderen Bahnhof starten (statt in Neuwied soll man in Koblenz in nur 10 Minuten eine alternative Verbindung nehmen). Zudem fallen ICEs in mehreren Städten einfach aus und es wird nicht für Ersatzzüge gesorgt, die Reisenden müssen einfach sehen wo sie bleiben!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Heather Anderson,DE,,
Datum der Erfahrung: 31. Januar 2023,Mein Fahrt Abbruch Verfahren von…,Mein Fahrt Abbruch Verfahren von Stuttgart nach Frankfurt am 31.01.2023  dauert schon 3 Monat und sieht man noch kein Ende.,13 Bewertungen,Bewertet mit 1 von 5 Sternen,Willi B.,DE,,
Datum der Erfahrung: 11. April 2023,Deutsche Bahn ist Schrott,Deutsche Bahn ist Schrott1 Deutschland Ticket können ältere Menschen nicht bekommen wenn Sie sich nicht mit dem Händy auskennenDann Personen die wenig Geld haben und in der Schufa sind bekommen das Deutschland Ticket auch nicht 2. Markgräflerland von Freiburg nach Bad Krozingen immer Verspätung und seit Jahren immer die selben Ausreden Bauarbeiten SignalstörungU.s.w 3 Dann der Streik Unverschämtheit Die Deutsche Bahn ist ein Schrottunternehmen und man muss sich das nicht gefallen lassen,3 Bewertungen,Bewertet mit 1 von 5 Sternen,Peter Rose,DE,,
Datum der Erfahrung: 10. April 2023,Manchmal könnte ich echt explodieren…,Manchmal könnte ich echt explodieren mit den verspätungen und Ausfällen.Aber im großen und ganzen ist db supper nur mit den Ausfällen kotzt an,1 Bewertung,Bewertet mit 3 von 5 Sternen,EUGEN POPA,DE,,
Datum der Erfahrung: 10. April 2023,Kleiner Tipp zur Verbesserung,Wenn eine Person zu einer straßenbahn rennt und alles aus sich rausholt um die Bahn noch zu bekommen . Und dann kurz bevor man an der eingangs tür ist der Bahnfahrer auf ehrenlose weiße die Person anschaut und los fährt anstatt die türe noch einmal zu öffnen . Das alles wirft nur ein noch schlechteres Bild auf die vag  den niemand hat Lust wenn man es eilig hat dann nochmal 14 Minuten zu warten bis die nächste Bahn kommt .obwohl der Fahrer diese türe öffnen könnte ..aber nein lieber schaden froh sein und generell nur das Geld von den bürgern haben will und dann nicht Mal richtig seinen Job machen ..ich persönlich bin abgeneigt von der Deutschen Bahn .,1 Bewertung,Bewertet mit 1 von 5 Sternen,Aaron Heinick,DE,,
Datum der Erfahrung: 10. April 2023,Eine reine Katastrophe,Nicht tragbar. Unzuverlässig. Es fehlen die Worte.,3 Bewertungen,Bewertet mit 1 von 5 Sternen,Anak Curut,DE,,
Datum der Erfahrung: 09. April 2023,Der Zug zwischen Nürnberg und Bamberg…,"Der Zug zwischen Nürnberg und Bamberg sollte bis Ende März nicht fahren,  heute ist 9 April fährt immer noch kein Zug und es gibt keine Infos.",1 Bewertung,Bewertet mit 1 von 5 Sternen,oliver stanke,DE,,
Datum der Erfahrung: 07. April 2023,Ich würde gern MINUS 3 Sterne geben,Ich würde gern MINUS 3 Sterne geben. Die deutsche Bahn ist  das letzte . Alle Verantwortlichen möchten sich bitte schämen und bitte jedes Gehalt spenden . Unglaublich peinliches Unternehmen.Datum der Erfahrung: die letzen 20 Jahre .,4 Bewertungen,Bewertet mit 1 von 5 Sternen,Kunde,DE,,
Datum der Erfahrung: 06. April 2023,Schrott hoch 10.,"Schrott hoch 10.App geht nicht - 60€ kassiert, dass die Bahn jeden Tag 7 bis 10 Min Verspätung hat und ich dann 40 auf den Bus warten muss juckt niemanden.Deutsche Pünktlichkeit ist nun Mal ein Märchen. Bevor dumme Aussagen kommen - Corona oder Ausbau, es ist seit Jahren so. Peinlich.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Valentin Fabrizius Lumineux,DE,,
Datum der Erfahrung: 06. April 2023,Mein Erfahrungen mit dem Stornungsverfahren,"Mein Stornungsverfahren hat 4 Monate gedauert, nach 100 Anrufen bin ich auf Herr Jovanovic gestoßen, der sich nach der lange Zeit endlich darum gekümmert hat.2 Sterne, weil man im Unternehmen doch kompetente Menschen findet.Wenn auch nur mit Mühe und Glück!Danke nochmal Herr Jovanovic für die Mühe..",1 Bewertung,Bewertet mit 2 von 5 Sternen,M B,DE,,
