date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 30. Juli 2023,Der Zug ist einfach vor meiner Nase…,Der Zug ist einfach vor meiner Nase weggefahren obwohl er gesehen hat das ich einsteigen will das ist eine Frechheit,1 Bewertung,Bewertet mit 1 von 5 Sternen,Kasel Julia,DE,,
Datum der Erfahrung: 28. Juli 2023,Odyssee mit der Bahn,"""Papa, ich komme mit den Kindern für eine Woche zu Dir an die Ostsee. Wir fahren am 24.07.23 mit der Bahn.""Ein grober Fehler!Mein Schwiegersohn hat in Göttingen seine Familie mit dem Gepäck in den Zug gebracht. Als er wieder aussteigen wollte, war die Tür verschlossen und ließ sich nicht mehr öffnen. Er musste bis nach Hannover mitfahren.Hatte zur Folge: ein Ticket von Hannover nach Göttingen, ein Bussgeld wegen Überschreiten der Parkzeit, verspätetes Erscheinen bei der Arbeit.Am 28.07.23 stand die Rückfahrt an. Ich brachte die 3 nach HH. Um nicht den gleichen Fehler zu machen wie mein Schwiegersohn, suchte ich mir an Hand des Wagenreihungsplans genau den Haltebereich des Wagens 6 heraus. Der Zug kommt, hält, und vor mir steht der Wagen 9. Also durch die Menschenmenge Richtung Wagen 6 gerannt. Mama mit Kindern und Gepäck in den Zug gebracht, und zurück zum Ausgang. Hier steht ein Zugbegleiter vor verschlossener Tür und macht keine Anstalten diese zu öffnen. ""Vielleicht können wir in Harburg anhalten. Ich kläre das und bin gleich zurück"" waren seine Worte, und ward nie wieder gesehen.Dann musste ich mich von der Kontrolleurin ""Frau Bahn"", das muss sie gewesen sein, blöd anpöbeln lassen.Natürlich hielt niemand in Harburg, und ich musste bis nach Hannover mitfahren.Dort gab es tatsächlich Leute von der Bahn, die mir völlig unkompliziert eine freie Rückfahrt nach Hamburg besorgten.Im Zug angekommen, ging mein Blick auf die Anzeigetafel: nächster Halt ""Kassel Wilhelm."", Ankunft 12:26 Uhr. Hallo, ich will nach Hamburg!Okay, der Zug bewegte sich dann doch in Richtung Norden.Bei meinem Glück, habe ich jetzt in Hamburg ein Knöllchen am Scheibenwischer. Nein, die um 3 Stunden überzogene Parkzeit wurde nicht bemerkt.Ich habe das Gefühl, dass die Bahn mit der Technik die sie einsetzen völlig überfordert ist. Jeder Modellbahner bekommt das besser hin.Sorry, aber in der privaten Wirtschaft wäre ein solcher Laden längst pleite.In Zukunft fahre ich lieber 700km mit dem Auto, als das Geld einem solchen Laden in den Rachen zu schieben.",6 Bewertungen,Bewertet mit 1 von 5 Sternen,Ulrich Böttcher,DE,,
Datum der Erfahrung: 14. Juni 2023,Schade,14. JUNI 3 ICE ab Duisburg einer davon nach 3 Verspätungsdurchsagen gecancelt.2. ICE Abfahrt mit über 45 min. Verspätung.Der 3. ICE nach München Abfahrt lt. Plan 6.03 Abfahrt nach 7.30 Uhr gestartet.Sehr kurzfristig Abfahrt von einem anderen Gleis für mich ein Problem  wegen gehbehinderung.Freie Getränke wegen Verspätung nicht ausgegeben.Ankunft in Nürnberg mit der Durchsage Zug endet hier.1. BAHNFAHRT SEIT 10 Jahren aber auch vorläufig die letzte.Alles in allen für mich ein Trauerspiel der Bahn.Un,1 Bewertung,Bewertet mit 1 von 5 Sternen,Dieter Hildebrand,DE,,
Datum der Erfahrung: 29. Juli 2023,Das ist jetzt das 2 Mal das wir mit IC…,Das ist jetzt das 2 Mal das wir mit IC fahren von Ulm aus erstmal wieder Verspätung 25 min Zug fährt mit halber Kraft weil schon das 2 mal was defekt ist.Wir tukeln von Ulm nach Stuttgart und können uns freuen wenn wir heute noch nach Köln .Ganz ehrlich an die Bahn wundert euch nicht wenn viele wieder aufs Auto umsteigen.A.Budeus,4 Bewertungen,Bewertet mit 1 von 5 Sternen,Geli Köser,DE,,
Datum der Erfahrung: 29. Juli 2023,Erster Urlaub ohne Eltern und wirklich…,Erster Urlaub ohne Eltern und wirklich alle Züge hatten Verspätung. Dann wurden die ursprünglichen Züge aufgrund von Reparatur ersetzt und die Sitzreservierungen sind entfallen. Anstatt 21 Uhr sind wir 0 Uhr am Hotel angekommen und mussten sogar ein Taxi für 83.6€ nehmen. Normalerweise hätten wir den Bus für 8.5€ geschafft. Peinlich was da abgeht.,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Erik,DE,,
Datum der Erfahrung: 29. Juli 2023,Ein Witz…,"Ein unglaublich schlecht geführtes Unternehmen das einzig von der Monopol-Stellung profitiert. Gäbe es mehr Alternativen würde niemand die DB nutzen! Kundenservice ist Unterste Schublade und vom Zustand der Züge und sonstiger Infrastruktur wollen wir gar nicht sprechen… nie wieder DB! Manager müsste man sein, ein Unternehmen an die wand fahren und trotzdem Millionen kassieren.",5 Bewertungen,Bewertet mit 1 von 5 Sternen,Philip Bläser,DE,,
Datum der Erfahrung: 28. Juli 2023,Die Deutsche Bahn...,"Die Deutsche Bahn.... Fuhr mal besser. Es ist traurig, beschämend, eine Zumutung. Absolut kein verlass, absolut unzuverlässig, dass einzige was sicher ist, ist das Chaos was Tag für Tag an den Bahnhöfen sowie Strecken stattfindet. Man wird quasi gezwungen Auto zu fahren denn wer will schon ungewiss irgendwo stecken bleiben. Tut endlich was es ist unerträglich den Zug zu nutzen.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Marcel Schumann,DE,,
Datum der Erfahrung: 28. Juli 2023,Wann ist eigentlich mal nicht was…,"Wann ist eigentlich mal nicht was falsch bei der Bahn.  80€ Ticket für ne 250km strecke die 1h zu spät ankam, überfüllt, und und da ständig wegen unbekannter Gründe stehen blieb. Ist nichts neues das die Deutsche Bahn generell unzuverlässig, ungenügend und nen teurer schlechter witz ist. 0/0, 100% furchtbar",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Flauschibauschi7,DE,,
Datum der Erfahrung: 28. Juli 2023,Zug darf ewig nicht losfahren,"Zug darf ewig nicht losfahren, immer wieder verzögert sich die Fahrt um 10 minuten, jetzt sind es schon 50 Minuten.. Ende nicht in Sicht. Man könnte einfach sofort sagen wie lange die Verspätung dauert und nicht immer wieder verlängern",1 Bewertung,Bewertet mit 1 von 5 Sternen,ma,DE,,
Datum der Erfahrung: 12. Juli 2023,Katastrophe dieser Verein,,4 Bewertungen,Bewertet mit 1 von 5 Sternen,Kevin Hansche,DE,,
Datum der Erfahrung: 26. Juli 2023,Bringt Euer'n Mitarbeitern mal Pflichtbewusstsein bei oder in dem Fall kündigen!!!!,"Am 26.7.23 war mein Sohn an Gleisarbeiten tätig wobei er fast sein Leben ließ durch einen herbei fahrenden Zug. Die Sicherheitsbeauftragten befanden sich angeblich im Schichtwechsel und der Feierabend war wohl wichtiger als den Arbeitern mitzuteilen, daß das besagte Gleis wieder für den Zugverkehr frei gegeben wurde. Für was streikt ihr eigentlich ständig??? Für die Unproffessionalität, die an den Tag gelegt wird??? Da ging's um Menschenleben und da ist Schluß mit lustig. Schämt Euch!!!!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,XXX,DE,,
Datum der Erfahrung: 28. Juli 2023,ICE tickets am teuersten gekauft,"ICE tickets am teuersten gekauft, direkte Fahrt, was für eine Lüge, Zug ist sogar zurückgefahren und jetzt muss man noch 2 mal oder 3 mal umsteigen. Nie wieder!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Karen Charris,DE,,
Datum der Erfahrung: 28. Juli 2023,Nicht den Wagen unerwartet abkoppeln…,Nicht den Wagen unerwartet abkoppeln lassen!!!!!,1 Bewertung,Bewertet mit 1 von 5 Sternen,LinkGHG,DE,,
Datum der Erfahrung: 28. Juli 2023,"DB ist komplett überfordert, wenn ein Zug mal Verspätung hat","Eine Fahrt paar Monate vorher gebucht. Bekomme ca. 10 Emails weil sich immer was ändert. 1 Tag vor der Abreise nochmal geschaut wie ich denn jetzt fahren muss. Schwubs erster Großer Bahnhof schon hat der Zug Verspätung, durch die ich bei der nächsten Station keine Chance habe meinen Zug zu bekommen, also andere Alternative gesucht. Der dann auch wieder Verspätung, wodurch der nächste am nächsten großen Bahnhof Verspätung hat, wodurch ich den vorletzten Zug nicht erreichen konnte. Am Ende hätte die Frau an der Info bzw. Die App einfach sagen müssen fahren sie durch bis ... ohne umzusteigen und dann hätte ich den vorletzten Zug bekommen. Einfach erbärmlich und dumm, da wundert man sich wieso man keine Bahn fahren will. Ironie an: Die ist gemütlich, einfach, günstig, entspannt, pünktlich etc. Ironie off.",6 Bewertungen,Bewertet mit 1 von 5 Sternen,René Fischer,DE,,
Datum der Erfahrung: 27. Juli 2023,Ich wollte nach Karlsruhe,"Ich wollte nach Karlsruhe,  was nicht weit von Frankfurt ist , da dachte ich mir, da mache ich es mir gemütlich, und faher mit der Bahn.  1er Fehler!2er Fehler ich habe reserviert Fensterplatz in Fahrtrichtung damit ich  die Geschwindigkeit genießen kann. Da kamm ich zu frankfurter Hauptbahnhof und musste feststellen das mein ICE nicht fährt. 3 Fehler war bei der Auskunft nachzufragen ob der nächste ICE nach Karlsruhe fährt der an Bahnsteig 13 in 30 Minuten fahren soll auch abfährt( ich zeigte dem Bahn Auskunftsmesch noch die Anzeigetafel er konnte sie von seiner Auskunftskabine sehen)  er antwortete mir ja der fährt weil der nicht über die Brücke fährt die repariert wird. Super dachte ich mir das war Fehler Nr 4. So 5 Minute vor abfährt kam die durchsage dass der Zug ausfällt. Was ist bei euch los!! Nun stieg ich in den Bummelzug nach Mannheim das war  Fehler Nr 6. Das Ding hielt überall an und ließ gefühlt jeden anderen Zug vorbei. In Mannheim endlich angekommen versuchte ich mich bei einer Bahnangestellte zu erkundigen ob der Zug der nach Zürich fährt in Karlsruhe hält. Fehler Nr 7 sie konnte mir keine Auskunft geben weil ihr Handyding nicht funktioniert aber ich sollte den Schaffner vom zu fragen. Nun war ich dem Herzinfarkt nahe.  Völlig ausgehandelt und genervt. Fehler Nr 8 ich fragte den Schaffner, :Fehler Nr 9der war total pampig und unfreundlich bis zum geht nicht mehr. Mit 2:45 Verspätung kam ich in Karlsruhe an. Super. Nie mehr Bahn. Mit dem Rad wären es 166 km gewesen und ich hätte genauso lange gebraucht. Oder ich kaufe mir ein Eselchen und reite nach Karlsruhe.  Viel langsamer ist es bestimmt nicht.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Alex Mayer,DE,,
Datum der Erfahrung: 29. Juni 2023,Sonderaktionen,"Sonderaktionen - Aber nur zu Bedingungen der DBWir hatten 4 ""Egal Wohin"" Tickets für eine FAMILIENreise über Edeka gekauft. Bei der Buchung einer IRE-Verbindung wurde uns dann angezeigt dass dafür kein Kontingent verfügbar wäre und wir alternativ eine Verbindung mit 7 (!) Umstiege, anstatt der IRE-Verbindung mit 1 Umstieg nutzen sollen. Klar...kein Problem mit zwei kleinen Kindern und Gepäck.Als Antwort des Kundenservice bekommt man dann, dass man das Kleingedruckte lesen soll...wobei ich mich frage, wie man bei einem IRE die ausreichende Anzahl von Sitzplätzen ermitteln kann?!Danke dafür, dass wir 160 Euro einfach mal so für NICHTS ausgegeben haben. Und das alles nur, weil man umweltfreundlich reisen möchte.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Sabrina Walenciak,DE,,
Datum der Erfahrung: 26. Juli 2023,Trauererweckendes Unternehmen,"Zu kurze Zeitspannen zwischen den Zugwechseln; die Lokoführer der Deutschen Bahn verstehen anscheinend nicht, dass sie 10-15 Minuten vor der geplanten Zeit an allen Bahnhöfen sein sollten, damit die Leute immer noch ihre Züge erreichen können, selbst wenn es auf den Gleisen Stau gibt. Und diese 10-15 Minuten könnten sie durchaus früher ankommen, wenn sie einfach mit 110 oder 115 statt 100 km/h fahren würden. Dass sie überhaupt mit 100 km/h fahren, wenn die Züge 250 fahren können, ist an sich schon eine Schande. Daraufhin werden die Verantwortlichen sicherlich jubelnd einwerfen, dass die Gleise gar nicht 250 km/h aushalten, da sie zu abgenutzt sind. Gut, aber 110, 120 oder gar 130 km/h können sie schon aushalten. Also haltet einfach den Mund und fahrt die Züge! Man könnte noch viel mehr über die Unzulänglichkeiten der DB schreiben; ich belasse es bei diesem.For kort tid mellem togskift; Deutsche-Bahn-togførerne forstår åbenbart ikke, at de skal være 10-15 minutter før planlagt tid på alle banegårde, sådan at folk stadig kan nå deres tog, selvom der er togkø på skinnerne. Og de 10-15 minutter kan de sagtens være før tid, hvis de bare kører med 110 i stedet for 100 i timen. At de i øvrigt kører med 100 i timen, når togene kan køre 250, er i sig selv en skændsel. Hertil vil de ansvarlige sikkert med jubel udbryde, at skinnerne slet ikke kan klare 250 i timen, da de er for slidte. Ok, men 110, 120 og 130 kan det nok klare. Så hold bare kæft og kør tog! Man kunne skrive meget mere om DB's utilstrækkeligheder; jeg nøjes med dette.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Loránd-Levente Pálfi,DK,,
Datum der Erfahrung: 26. Juli 2023,Würde am liebsten 0 geben,"Würde am liebsten 0 geben, die ziehen mir das 49€ Ticket jeden Monat 2 mal ab und als ich es gekündigt habe, ging es nicht und ich kriege Mahnungen und Rechnungen. Obwohl ich schon unzählige Male angerufen habe und emails geschrieben. Ich bin soooo sauer!!!!! Es nimmt kein Ende! Auch beim fahren 0 Verlass, hatte schon 100 Nervenzusammenbrüche wegen Euch! ,,Wir wissen auch nicht wie es weiter geht“ sehr kompetentes Team. ,,Wir sind nicht dazu ausgebildet ihn zu helfen“ 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡",1 Bewertung,Bewertet mit 1 von 5 Sternen,Consumer,US,,
Datum der Erfahrung: 01. Juni 2023,"Bürokratisch, schwergewichtig und unbeweglich.","Ich fahre zwangsweise  mit der Bahn, auch Fernverkehr. Wenn ein Problem auftaucht zum Beispiel wegen Softwarefehler, es wird ewig dauern, bis der Kunde seine finanziellen Schaden erstattet bekommt. Ich finde die Deutsche Bahn ein praktisches Beispiel für Chaos, Bürokratie und Ineffizienz",10 Bewertungen,Bewertet mit 1 von 5 Sternen,Farhad Mohtashemi,DE,,
Datum der Erfahrung: 25. Juli 2023,Nur Verspätungen,"Ich fahr alle paar Monate die selbe strecke hin und zurück innerhalb von ein paar Tagen und die Züge verspäten sich immer und immer wieder. Im Winter musste ich schon einmal 2 stunden am Gleis auf den nächsten zug warten weil die Bahnhofshalle auch geschlossen hatte wegen einem Umbau.Heute mal wieder das selbe mein Zug hat an jeder 2ten Haltestelle warten müssen und somit kam ich eine halbe Stunde zu spät in Freilassing an und hab somit meinen zug auch verpasst. Ich sag es mal so, teilweise wäre ich Zufuß schneller gewesen. Irgendwann sollte sich die Deutsche Bahn mal Gedanken machen und das ändern, es geht seit Jahren so...!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Dreamy Fox,DE,,
Datum der Erfahrung: 25. Juli 2023,Chaos,"Chaos. Wird immer schlimmer, schämt euch!!!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Anella Vucic,DE,,
Datum der Erfahrung: 24. Juli 2023,Deutschlandticket als Firmenticket bestellen unmöglich,"Ich wollte einfach nur das Deutschlandticket als Firmenticket bestellen. Aaaaber, meine Anschrift wird online mit der Fehlermeldung ""Leider ist die eingegebene Adresse nicht prüfbar"" nicht akzeptiert. Am Schalter das Ticket zu bestellen auch nicht möglich. Über die Servicehotline wird man darauf verwiesen bitte eine E-Mail zu schreiben um das Problem zu beheben. E-Mail geschrieben, seit einer Woche keine Antwort. Das nenne ich mal einen Service. Bravo, deutsche Bahn.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Benjamin Sperle,DE,,
Datum der Erfahrung: 23. Juli 2023,Wenn man alle Bahnmitarbeiter in einen…,"Wenn man alle Bahnmitarbeiter in einen Zug packen würde der eine Klippe runterfährt, wäre die Welt ein großes Stückchen besser.",7 Bewertungen,Bewertet mit 1 von 5 Sternen,Marc Becker,DE,,
Datum der Erfahrung: 23. Juli 2023,Vorbildlich Verspätet wie man es erwartet,"Gibts eigentlich einen Zug der pünktlich bei euch ausläuft ? Wollen einem erzählen das es entspannt sei mit dem Zug Länge Strecken zu bewältigen. Zum einen die Zug Verspätung die ja bei euch Voraussetzung geworden ist um bei diesem Unternehmen zu arbeiten.Zum anderen sind eure WC's  gleichzustellen mit Vestival Dixi Toiletten, ( einfach nur widerlich ) .Schade das die Leute aus der Oberen Etage von Deutsche Bahn nicht auf diese WC' s gehen müssen. Ich würde gerne wissen woher Deutsche Bahn den Mut nimmt noch im Fernseh Werbung zu vertreiben . Da bleibe ich Lieber bei meinem Treuen Benziner und habe halb so viel Stress als mit der Deutschen Bahn zu fahren .",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Roman,DE,,
Datum der Erfahrung: 23. Juli 2023,Voll für den A***,"Ich frage mich immer noch für was es die DB gibt… mit dem Geld was ich an die DB verschwende, kann ich mir auch einen Kettcar kaufen, damit komme ich genauso ans Ziel.",5 Bewertungen,Bewertet mit 1 von 5 Sternen,Benjamin Hill,DE,,
Datum der Erfahrung: 23. Juli 2023,Wenn ich euch Minus Sterne geben könnte…,"Wenn ich euch Minus Sterne geben könnte würde ich das sofort machen. Ihr seid ein überbezahlter drecks Verein. Sorry für die Ausdrucksweise aber sowas wie euch in jeder Branche, dann könnten wir uns als vierte Weltland bewerben. Ständig zu spät oder kurzfristiger Personalausfall und dann das beste ist die Ausrede:„ Verspätete Bereitstellung des Zuges"", ihr kennt eure Zeiten wie kann ich dann den Zug zu spät bereitstellen? Dafür das ich über 70€ für die Regiokarte zahle ist es mehr als frech wie ihr mit normalen Leuten umgeht.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Florian Arneke,DE,,
Datum der Erfahrung: 23. Juli 2023,Alles dreck,Wirklich alles unfreundlich alle asozial. Immer zuspäz. Lockführer deken sie wären was besseres! Abschaffen sollte man die Bahn,4 Bewertungen,Bewertet mit 1 von 5 Sternen,Kunde,DE,,
Datum der Erfahrung: 14. Juli 2023,DBressionen,"Seitdem ich meinen Führerschein habe, sind meine Aggressionsprobleme besser geworden. Danke an die deutsche Bahn, dass ich durch euch mit 20 einen Blutdruck von einem 60 jährigen im Wutrausch habe. 0 Sterne",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Pablo,DE,,
Datum der Erfahrung: 22. Juli 2023,Fahrkartekontrollerin unterschätzt die…,Fahrkartekontrollerin unterschätzt die ausländische Leute. Sie grüßt alle Deutsche außer Ausländer.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Mỹ Lệ Phạm Thị,DE,,
Datum der Erfahrung: 16. Februar 2023,Ein Jahr Bearbeitungszeit für Fahrgastansprüche und dann abgelehnt trotz Rechtsanspruch,"Durch Verspätung des Zuges und Unfähigkeit der Zugbegleiterin, eine Durchsage im Zug zu machen, daß der Umstiegsbahnhof des noch kurz wartenden Anschlusszuges nicht der geplante (Emden), sondern ein früherer Bahnhof (Leer) ist, habe ich den Zug zur letzten Fähre des Tages auf eine Nordseeinsel verpasst. Die Zugbegleiterin war nicht in der Lage, einen Taxen Gutschein zur Fähre auszustellen, weil der Zug eilig weiter musste und im Bahnhof Emden war kein DB Personal auffindbar. Also Fahrt per Taxi zu 120 € für drei Fahrgäste eigenorganisiert und später einen Antrag auf Fahrtkostenerstattung bei der Bahn gemacht, dabei die ganze Problematik minutiös bewiesen. Was bei digitalen Tickets in der Bahn App kein Problem ist. Ein dreiviertel Jahr tut sich gar nichts. Beschwerde an den Vorstand geschrieben, ja man kümmere sich und warme Worte vom Vorstandsvorsitzenden. Fast weitere vier Monate und unzählige Telefonate mit der Hotline später kommt ein Schreiben, die original Quittung läge nicht vor, man könnte keine Erstattung machen. Dafür hat die Bahn fast 13 Monate gebraucht! Das ist ja nicht alles, auch in den letzten Wochen dreimal (!) der gleiche IC am Samstagabend (in Düsseldorf) nach Hamburg jedes mal (!) 45 Minuten Verspätung. Dieser Verein ist nur noch peinlich und meine Bahncard 50 ist nach Jahrzehnten Bahnkunde bereits gekündigt und Ökostromfahren kann mich mal...",6 Bewertungen,Bewertet mit 1 von 5 Sternen,Norbert Reher,DE,,
Datum der Erfahrung: 22. Juli 2023,Geplante Züge fahren ab Neustadt nicht,"Geplante Züge fahren ab Neustadt nicht. Der nächste Zug kam, für ca 300 Menschen 2 Wagons. Also war stehen angesagt. Leider mit zig Fahrräder für die definitiv kein Platz war. Ist auch echt schwierig mehr Wagons dran zu hängen. In Karlsruhe natürlich geplanten Zug nicht bekommen. Der nächste ist auch fraglich. Leider kann man keine Fenster öffnen, bei ca 30 Grad. Einfach eine Zumutung.",1 Bewertung,Bewertet mit 1 von 5 Sternen,janetteschaefergmx.de,DE,,
Datum der Erfahrung: 22. Juli 2023,VERSPÄTUNG,Die deutsche Bahn hat mehr Verspätung als mein unpünktlicher Freund. (Das ist echt krass) ich verstehe eif nicht wie man Alls Milliarden Unternehmen so unorganisiert seinen kann. (Kleiner Tip nehmen denn Bus),2 Bewertungen,Bewertet mit 1 von 5 Sternen,Ben,DE,,
Datum der Erfahrung: 21. Juli 2023,Verspätung Verspätung Verspätung…,Verspätung Verspätung Verspätung Verspätung Verspätung,1 Bewertung,Bewertet mit 1 von 5 Sternen,Anas Alhussein,DE,,
Datum der Erfahrung: 21. Juli 2023,Ich hätte gerne minus 5 Sterne vergeben…,"Ich hätte gerne minus 5 Sterne vergeben wenn das ginge!!!…überteuert, nie pünktlich, dreckige Wagons, unfreundliches Personal und ich könnte ewig weiter machen….",1 Bewertung,Bewertet mit 1 von 5 Sternen,SkyWalker,DE,,
Datum der Erfahrung: 21. Juli 2023,Strecke Hamburg- Rostock,"Strecke Hamburg- Rostock, nach 9 Stunden die Fahrt abgebrochen und mich aus dem Bahnkarussell retten lassen (obwohl ich schon fast die Hälfte der Strecke geschafft hatte) aufgrund von 0% Redundanz im Bahnnetz, falschen Bahnansagen, keiner Bahnansagen, versagen des online Services, nicht Weiterleiten von Informationen an den Fahrgast (bis man dann genau vor dem Problem ankommt und die Bahn immer wieder aufs neue feststellt, dass es ja hier nicht weitergeht) wurde aus einer Lappalie eine Katastrophe (oder eine schöne Rundfahrt durch ganz Mecklenburg Vorpommern und Randgebiete, je nachdem wie man es sehen möchte ) und für mich persönlich eine Erinnerung warum dieses.. ""Land "" oder auch Gebiet verlassen habe..(sorry aber Einzelheiten dieses Irrsinns sind zu Zahlreich um sie aufzuzählen, aber es gab viele die genau das gleiche erlebt haben.. ) alles in allem ein normaler Tag mit der Bahn",6 Bewertungen,Bewertet mit 1 von 5 Sternen,Frank,DE,,
Datum der Erfahrung: 21. Juli 2023,Einfach Inkompetent,Würde lieber gar kein Stern geben das ist der inkompetenteste Verein den es gibt ständig wechseln die in letzter Minute die Gleise und die die dann nicht schnell genug sind müssen halt schauen wo sie vleiben verpass wegen denen jetzt wichtige Termine im Krankenhaus nur weil die es nicht hinkriegen super Leistung da kauf ich mir künftig lieber andere mitfahrgelegenheiten ...,1 Bewertung,Bewertet mit 1 von 5 Sternen,Anny Thein,DE,,
Datum der Erfahrung: 21. Juli 2023,Sehr schlecht,Immer überall zu spät. Reudiges unorganisiertes Unternehmen,1 Bewertung,Bewertet mit 1 von 5 Sternen,Sehr Schlecht,DE,,
Datum der Erfahrung: 21. Juli 2023,Wenn der Zug mal pünklich kommt (fast…,"Wenn der Zug mal pünklich kommt (fast nie) fährt er viel zu früh ab, das geht garnicht. Mann sollte sich wie in China auf den Zug verlassen können !!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Marie Lücke,DE,,
Datum der Erfahrung: 04. Juli 2023,Db ist nie Pünktlich,Immer zu spät und sie nahmen sind immer dreckig,2 Bewertungen,Bewertet mit 1 von 5 Sternen,VaZe Salty,DE,,
Datum der Erfahrung: 21. Juli 2023,Unterirdisch und einfach nur peinlich,"Die durchschnittliche 1 Stern Bewertung dieses Drecksvereins sagt eigentlich schon alles. Kein anderes Unternehmen in einer liberalen Marktwirtschaft würde noch existieten,geschweige denn Dank Steuergeldern und überhöhten Preisen Erfolgsboni an die Chefetage auszahlen, während die unterste eben um ein paar Groschen mehr kämpft.Einfach unterirdisch, jeder Mensch, der für die DB arbeiten MUSS, tut mir unwahrscheinlich leid. Gleichermaßen lege ich jedem von euch nahe, sich, wenn möglich, einen anderen Job zu suchen..mir für meinen Teil wäre es zu peinlcu, meinen Kindern sagen zu müssen, dass ich für diesen verbrecherischen, mafiösen drecksverein arbeiten muss.Wie kann es sein, dass seit Jahren Züge täglich einfach dermaßen überfüllt sind, uns nichts, Baer auch gar nichts an den Bedarf angepaßt wird?""jaaa,verreckt doch in meinem Zug, mit egal, euer Ticket gibt euch 3in recht auf Beförderung, nicht auf Klimaanlage und Sitzplätze für Alte und Kranke.""Ich bin mittlerweile dermaßen abgef*ckt.sorry aber, wie kann man in jedem dritte Welt Land der Welt in jeder s und ubahn WLAN haben und bei der DB in einem der reichsten Länder der Welt, machen sie seit 2017 in 5% der Regios Damir Werbung, dass sie WLAN austesten und das ist ja so mega hipp. Könnt.mich save noch drei weitere Stunden mit dieser Bewertung befassen, aber dann sterbe ich heute noch eines Herzinfarktes.Liebe Deutsche bahn: danke für nichts.",1 Bewertung,Bewertet mit 1 von 5 Sternen,A.,DE,,
Datum der Erfahrung: 05. Juni 2023,Die Ausredenliste ist wieder länger…,"Die Ausredenliste ist wieder länger geworden.Neben Signalstörung, Verspätung aus vorheriger Fahrt und Notarzteinsatz kam heute ""nicht verfügbarer Lockführer"" dazu. Der Typ hatte verschlafen und ein Zug mit >100 Leuten wartet. Das geht nur in einem Staatsbetrieb. Ich bin beeindruckt, dass sich das die Kunden immer noch antun.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Falko,DE,,
Datum der Erfahrung: 20. Juli 2023,Einfach kb mehr auf die DB,"Ich zähle die Tage, wann ich endlich meine Ausbildung geschafft habe und mir ein Auto leisten kann. Die Deutsche Bahn raubt mir nicht nur jeden Tag Stunden meines Lebens sondern auch noch meine letzte Energie.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Clara Maaßen,DE,,
Datum der Erfahrung: 20. Juli 2023,Man kann eigentlich nur noch raten,"Man kann eigentlich nur noch raten, die Gleise, Weichen, Brücken, Züge... ins Alteisen zu packen und dann alle Verantwortlichen zu kündigen und nochmal bei 0 anfangen. Hauptsache der Duisburger Bahnhof bekommt ein Wellendach 😂. Sorry jede andere Firma wäre längst weg. Und dann streiken und mehr Geld bekommen ??? Wofür ??? Und bitte jetzt nicht, dass ist ja für die Zugführer. Wie viele Bahnen wegen Krankheit oder Personalmangel ausfallen, sowas gab es noch nie.",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Marius H.,DE,,
Datum der Erfahrung: 20. Juli 2023,Die Schafnerin scheint betrunken zu…,"Die Schafnerin scheint betrunken zu sein.Spricht laut und macht unpassende, beleidigende Witze",1 Bewertung,Bewertet mit 1 von 5 Sternen,Magdalena Merten,DE,,
Datum der Erfahrung: 16. Juli 2023,Am 16.07.2023 strandete ich im Hbf,"Am 16.07.2023 strandete ich im Hbf. Hannover. Durch mein Versehen war mein Gepäck ohne mich auf dem Weg nach Mole. Ich wollte nach Duisburg. Eine ehrenamtliche Mitarbeiterin nahm mir die erste Aufregung und geleitete mich zur Gepäckaufbewahrung.  Dort traf ich auf einen engagierten, empathischen und sehr kompetenten Mitarbeiter,  der in Zusammenarbeit mit dem Zugführer des Zuges Richtg. Mole mein Gepäck unversehrt innerhalb von 2 h wiederbeschaffte. Ausserdem suchte er mir eine neue Zugverbindung für meinen Zielort heraus. Ein anderer Mitarbeiter geleitete mich dann zum Zug und war mir behilflich. Hiermit bedanke ich mich nochmals ganz herzlich!!! Gundula Voigt E-Mail-Adresse",1 Bewertung,Bewertet mit 4 von 5 Sternen,Gundula Voigt,DE,,
